id,annee,departement,parti,bloc_politique,n_loc_local,n_loc_national,n_intl,n_loc_total,n_per,scale_score,has_intl,dominant_scale
EL066_L_1973_03_044_02_1_PF_03,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,9,4,14,4,1.2142857142857142,True,national
EL066_L_1973_03_044_02_1_PF_04,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,5,1,7,4,1.0,True,national
EL066_L_1973_03_044_02_1_PF_05,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,7,0,8,7,0.875,False,national
EL066_L_1973_03_044_02_1_PF_06,1973,Loire-Atlantique,Changer la vie,non classé,1,8,0,9,7,0.8888888888888888,False,national
EL066_L_1973_03_044_02_1_PF_07,1973,Loire-Atlantique,Pouvoir des travailleurs,gauche,0,2,1,3,5,1.3333333333333333,True,national
EL066_L_1973_03_044_02_1_PF_08,1973,Loire-Atlantique,En finir avec la sociÃ©tÃ© actuelle,non classé,1,5,1,7,6,1.0,True,national
EL066_L_1973_03_044_02_1_PF_09,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,5,2,8,22,1.125,True,national
EL066_L_1973_03_044_02_1_PF_10,1973,Loire-Atlantique,non mentionnÃ©,non classé,5,9,0,14,6,0.6428571428571429,False,national
EL066_L_1973_03_044_02_1_PF_11,1973,Loire-Atlantique,Union populaire et victoire du programme commun,non classé,3,5,0,8,7,0.625,False,national
EL066_L_1973_03_044_03_1_PF_01,1973,Loire-Atlantique,Union populaire et victoire du programme commun,non classé,2,1,0,3,3,0.3333333333333333,False,local
EL066_L_1973_03_044_03_1_PF_02,1973,Loire-Atlantique,En finir avec la sociÃ©tÃ© actuelle,non classé,2,5,1,8,7,0.875,True,national
EL066_L_1973_03_044_03_1_PF_03,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,7,0,8,36,0.875,False,national
EL066_L_1973_03_044_03_1_PF_04,1973,Loire-Atlantique,Changer la vie,non classé,1,1,0,2,5,0.5,False,local
EL066_L_1973_03_044_03_1_PF_05,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,2,1,4,4,1.0,True,national
EL066_L_1973_03_044_03_1_PF_06,1973,Loire-Atlantique,non mentionnÃ©,non classé,2,2,1,5,2,0.8,True,local
EL066_L_1973_03_044_03_1_PF_07,1973,Loire-Atlantique,Le retard de la Bretagne s'accentue,non classé,1,9,3,13,4,1.1538461538461537,True,national
EL066_L_1973_03_044_04_1_PF_01,1973,Loire-Atlantique,Union populaire et victoire du programme commun,non classé,1,0,0,1,4,0.0,False,local
EL066_L_1973_03_044_04_1_PF_02,1973,Loire-Atlantique,non mentionnÃ©,non classé,2,2,0,4,7,0.5,False,local
EL066_L_1973_03_044_04_1_PF_03,1973,Loire-Atlantique,non mentionnÃ©,non classé,2,1,0,3,10,0.3333333333333333,False,local
EL066_L_1973_03_044_04_1_PF_04,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,0,0,1,3,0.0,False,local
EL066_L_1973_03_044_04_1_PF_05,1973,Loire-Atlantique,non mentionnÃ©,non classé,0,3,1,4,10,1.25,True,national
EL066_L_1973_03_044_04_1_PF_06,1973,Loire-Atlantique,Le retard de la Bretagne s'accentue,non classé,2,2,1,5,4,0.8,True,local
EL066_L_1973_03_044_05_1_PF_01,1973,Loire-Atlantique,Union populaire et victoire du programme commun,non classé,2,2,0,4,7,0.5,False,local
EL066_L_1973_03_044_05_1_PF_02,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,0,0,1,4,0.0,False,local
EL066_L_1973_03_044_05_1_PF_03,1973,Loire-Atlantique,Union,non classé,1,0,0,1,6,0.0,False,local
EL066_L_1973_03_044_05_1_PF_04,1973,Loire-Atlantique,Le retard de la Bretagne s'accentue,non classé,1,8,4,13,4,1.2307692307692308,True,national
EL066_L_1973_03_044_06_1_PF_01,1973,Loire-Atlantique,Union populaire et victoire du programme commun,non classé,2,2,0,4,4,0.5,False,local
EL066_L_1973_03_044_06_1_PF_02,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,7,0,8,36,0.875,False,national
EL066_L_1973_03_044_06_1_PF_03,1973,Loire-Atlantique,En finir avec la sociÃ©tÃ© actuelle,non classé,2,4,1,7,6,0.8571428571428571,True,national
EL066_L_1973_03_044_06_1_PF_04,1973,Loire-Atlantique,Changer la vie,non classé,1,1,0,2,8,0.5,False,local
EL066_L_1973_03_044_06_1_PF_05,1973,Loire-Atlantique,non mentionnÃ©,non classé,1,1,1,3,3,1.0,True,local
EL066_L_1973_03_044_06_1_PF_06,1973,Loire-Atlantique,non mentionnÃ©,non classé,0,2,1,3,3,1.3333333333333333,True,national
EL066_L_1973_03_044_06_1_PF_07,1973,Loire-Atlantique,Le retard de la Bretagne s'accentue,non classé,0,27,2,29,3,1.0689655172413792,True,national
EL066_L_1973_03_044_07_1_PF_01,1973,Loire-Atlantique,non mentionnÃ©,non classé,2,0,0,2,5,0.0,False,local
EL066_L_1973_03_044_07_1_PF_02,1973,Loire-Atlantique,Union de la gauche socialiste et dÃ©mocrate,gauche,2,3,0,5,12,0.6,False,national
EL066_L_1973_03_044_07_1_PF_03,1973,Loire-Atlantique,non mentionnÃ©,non classé,2,2,1,5,7,0.8,True,local
EL066_L_1973_03_044_07_1_PF_04,1973,Loire-Atlantique,non mentionnÃ©,non classé,0,1,1,2,3,1.5,True,supranational
EL066_L_1973_03_044_07_1_PF_05,1973,Loire-Atlantique,Le retard de la Bretagne s'accentue,non classé,0,6,0,6,2,1.0,False,national
EL066_L_1973_03_044_08_1_PF_01,1973,Loire-Atlantique,Union populaire et victoire du programme commun,non classé,2,1,0,3,4,0.3333333333333333,False,local
EL066_L_1973_03_044_08_1_PF_02,1973,Loire-Atlantique,Union de la gauche,gauche,1,0,0,1,2,0.0,False,local
EL066_L_1973_03_044_08_1_PF_03,1973,Loire-Atlantique,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,1,1,1,3,3,1.0,True,local
EL066_L_1973_03_044_08_1_PF_04,1973,Loire-Atlantique,Changement dans le calme,non classé,2,1,1,4,4,0.75,True,local
EL066_L_1973_03_044_08_1_PF_05,1973,Loire-Atlantique,Le retard de la Bretagne s'accentue,non classé,0,12,0,12,4,1.0,False,national
EL066_L_1973_03_044_08_1_PF_06,1973,Loire-Atlantique,non mentionnÃ©,non classé,3,2,2,7,2,0.8571428571428571,True,local
EL067_L_1973_03_045_01_1_PF_01,1973,Loiret,non mentionnÃ©,non classé,3,3,1,7,11,0.7142857142857143,True,local
EL067_L_1973_03_045_01_1_PF_02,1973,Loiret,Votez pour vos idÃ©es,non classé,1,5,1,7,5,1.0,True,national
EL067_L_1973_03_045_01_1_PF_03,1973,Loiret,En finir avec le rÃ©gime actuel,non classé,1,2,1,4,7,1.0,True,national
EL067_L_1973_03_045_01_1_PF_04,1973,Loiret,Union de la gauche socialiste et dÃ©mocrate,gauche,2,0,1,3,5,0.6666666666666666,True,local
EL067_L_1973_03_045_01_1_PF_05,1973,Loiret,non mentionnÃ©,non classé,1,0,1,2,3,1.0,True,local
EL067_L_1973_03_045_01_1_PF_06,1973,Loiret,Union populaire et victoire du programme commun,non classé,0,1,0,1,7,1.0,False,national
EL067_L_1973_03_045_01_1_PF_07,1973,Loiret,non mentionnÃ©,non classé,0,6,0,6,47,1.0,False,national
EL067_L_1973_03_045_02_1_PF_01,1973,Loiret,Pouvoir des travailleurs,gauche,0,2,1,3,5,1.3333333333333333,True,national
EL067_L_1973_03_045_02_1_PF_02,1973,Loiret,Union populaire et victoire du programme commun,non classé,1,1,0,2,7,0.5,False,local
EL067_L_1973_03_045_02_1_PF_03,1973,Loiret,non mentionnÃ©,non classé,1,1,3,5,5,1.4,True,supranational
EL067_L_1973_03_045_02_1_PF_04,1973,Loiret,En finir avec le rÃ©gime actuel,non classé,1,2,1,4,7,1.0,True,national
EL067_L_1973_03_045_02_1_PF_05,1973,Loiret,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,3,4,1,8,11,0.75,True,national
EL067_L_1973_03_045_02_1_PF_06,1973,Loiret,Union de la gauche socialiste et dÃ©mocrate,gauche,1,0,1,2,5,1.0,True,local
EL067_L_1973_03_045_03_1_PF_01,1973,Loiret,Union populaire et victoire du programme commun,non classé,0,1,0,1,7,1.0,False,national
EL067_L_1973_03_045_03_1_PF_02,1973,Loiret,En finir avec le rÃ©gime actuel,non classé,2,1,1,4,6,0.75,True,local
EL067_L_1973_03_045_03_1_PF_03,1973,Loiret,Union de la gauche socialiste et dÃ©mocrate,gauche,1,1,0,2,5,0.5,False,local
EL067_L_1973_03_045_03_1_PF_04,1973,Loiret,non mentionnÃ©,non classé,0,1,1,2,2,1.5,True,supranational
EL067_L_1973_03_045_03_1_PF_05,1973,Loiret,Changement dans le calme,non classé,1,0,1,2,6,1.0,True,local
EL067_L_1973_03_045_04_1_PF_01,1973,Loiret,Union populaire et victoire du programme commun,non classé,4,1,0,5,6,0.2,False,local
EL067_L_1973_03_045_04_1_PF_02,1973,Loiret,Pouvoir des travailleurs,gauche,0,2,1,3,5,1.3333333333333333,True,national
EL067_L_1973_03_045_04_1_PF_03,1973,Loiret,Votez pour vos idÃ©es,non classé,1,4,0,5,4,0.8,False,national
EL067_L_1973_03_045_04_1_PF_04,1973,Loiret,non mentionnÃ©,non classé,2,3,0,5,6,0.6,False,national
EL067_L_1973_03_045_04_1_PF_05,1973,Loiret,Action indÃ©pendante,non classé,1,1,0,2,3,0.5,False,local
EL067_L_1973_03_046_01_1_PF_01,1973,Lot,Union populaire et victoire du programme commun,non classé,1,2,0,3,4,0.6666666666666666,False,national
EL067_L_1973_03_046_01_1_PF_02,1973,Lot,non mentionnÃ©,non classé,1,11,0,12,46,0.9166666666666666,False,national
EL067_L_1973_03_046_01_1_PF_03,1973,Lot,En finir avec la sociÃ©tÃ© actuelle,non classé,5,3,1,9,6,0.5555555555555556,True,local
EL067_L_1973_03_046_01_1_PF_04,1973,Lot,Union de la gauche socialiste et dÃ©mocrate,gauche,2,1,1,4,2,0.75,True,local
EL067_L_1973_03_046_01_1_PF_05,1973,Lot,non mentionnÃ©,non classé,3,1,0,4,5,0.25,False,local
EL067_L_1973_03_046_01_1_PF_06,1973,Lot,non mentionnÃ©,non classé,3,0,0,3,4,0.0,False,local
EL067_L_1973_03_046_02_1_PF_01,1973,Lot,Union populaire et victoire du programme commun,non classé,2,1,0,3,15,0.3333333333333333,False,local
EL067_L_1973_03_046_02_1_PF_02,1973,Lot,En finir avec la sociÃ©tÃ© actuelle,non classé,3,2,1,6,8,0.6666666666666666,True,local
EL067_L_1973_03_046_02_1_PF_03,1973,Lot,Union de la gauche socialiste et dÃ©mocrate,gauche,2,1,0,3,5,0.3333333333333333,False,local
EL067_L_1973_03_046_02_1_PF_04,1973,Lot,non mentionnÃ©,non classé,3,2,0,5,5,0.4,False,local
EL067_L_1973_03_046_02_1_PF_05,1973,Lot,non mentionnÃ©,non classé,3,2,1,6,3,0.6666666666666666,True,local
EL067_L_1973_03_047_01_1_PF_01,1973,Lot-et-Garonne,Union de la gauche socialiste et dÃ©mocrate,gauche,0,0,0,0,8,,False,inconnu
EL067_L_1973_03_047_01_1_PF_02,1973,Lot-et-Garonne,non mentionnÃ©,non classé,1,1,0,2,8,0.5,False,local
EL067_L_1973_03_047_01_1_PF_03,1973,Lot-et-Garonne,Union populaire et victoire du programme commun de gouvernement,non classé,3,1,0,4,9,0.25,False,local
EL067_L_1973_03_047_01_1_PF_04,1973,Lot-et-Garonne,Union nationale pour la majoritÃ© prÃ©sidentielle de soutien au PrÃ©sident de la RÃ©publique,non classé,0,0,0,0,7,,False,inconnu
EL067_L_1973_03_047_01_1_PF_05,1973,Lot-et-Garonne,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,1,1,1,3,10,1.0,True,local
EL067_L_1973_03_047_02_1_PF_01,1973,Lot-et-Garonne,non mentionnÃ©,non classé,1,2,1,4,4,1.0,True,national
EL067_L_1973_03_047_02_1_PF_02,1973,Lot-et-Garonne,non mentionnÃ©,non classé,0,1,1,2,3,1.5,True,supranational
EL067_L_1973_03_047_02_1_PF_03,1973,Lot-et-Garonne,Union populaire et victoire du programme commun,non classé,1,0,0,1,9,0.0,False,local
EL067_L_1973_03_047_02_1_PF_04,1973,Lot-et-Garonne,Union nationale pour la majoritÃ© prÃ©sidentielle de soutien au PrÃ©sident de la RÃ©publique,non classé,0,0,1,1,6,2.0,True,supranational
EL067_L_1973_03_047_02_1_PF_05,1973,Lot-et-Garonne,Voter pour vous,non classé,0,4,0,4,3,1.0,False,national
EL067_L_1973_03_047_03_1_PF_01,1973,Lot-et-Garonne,Union pour la majoritÃ© prÃ©sidentielle,non classé,1,2,0,3,6,0.6666666666666666,False,national
EL067_L_1973_03_047_03_1_PF_02,1973,Lot-et-Garonne,non mentionnÃ©,non classé,1,6,0,7,28,0.8571428571428571,False,national
EL067_L_1973_03_047_03_1_PF_03,1973,Lot-et-Garonne,Union populaire et victoire du programme commun,non classé,0,3,0,3,4,1.0,False,national
EL067_L_1973_03_047_03_1_PF_04,1973,Lot-et-Garonne,Union de la gauche socialiste et dÃ©mocrate,gauche,0,0,0,0,6,,False,inconnu
EL067_L_1973_03_047_03_1_PF_05,1973,Lot-et-Garonne,non mentionnÃ©,non classé,1,5,0,6,7,0.8333333333333334,False,national
EL067_L_1973_03_047_03_1_PF_06,1973,Lot-et-Garonne,non mentionnÃ©,non classé,0,0,1,1,6,2.0,True,supranational
EL067_L_1973_03_047_03_1_PF_07,1973,Lot-et-Garonne,En finir avec la sociÃ©tÃ© actuelle,non classé,2,2,1,5,5,0.8,True,local
EL067_L_1973_03_047_03_1_PF_08,1973,Lot-et-Garonne,non mentionnÃ©,non classé,1,3,1,5,7,1.0,True,national
EL067_L_1973_03_047_03_1_PF_09,1973,Lot-et-Garonne,non mentionnÃ©,non classé,1,1,3,5,3,1.4,True,supranational
EL067_L_1973_03_048_01_1_PF_01,1973,LozÃ¨re,MajoritÃ©,non classé,0,10,0,10,3,1.0,False,national
EL067_L_1973_03_048_01_1_PF_02,1973,LozÃ¨re,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,0,11,2,13,4,1.1538461538461537,True,national
EL067_L_1973_03_048_01_1_PF_03,1973,LozÃ¨re,non mentionnÃ©,non classé,0,8,0,8,1,1.0,False,national
EL067_L_1973_03_048_01_1_PF_04,1973,LozÃ¨re,Union de la gauche socialiste et dÃ©mocrate,gauche,0,2,0,2,2,1.0,False,national
EL067_L_1973_03_048_01_1_PF_05,1973,LozÃ¨re,Union populaire et victoire du programme commun,non classé,0,5,0,5,6,1.0,False,national
EL067_L_1973_03_048_02_1_PF_01,1973,LozÃ¨re,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,0,7,1,8,2,1.125,True,national
EL067_L_1973_03_048_02_1_PF_02,1973,LozÃ¨re,non mentionnÃ©,non classé,0,7,0,7,6,1.0,False,national
EL067_L_1973_03_048_02_1_PF_03,1973,LozÃ¨re,DÃ©fense et progrÃ¨s de la LozÃ¨re,non classé,0,13,2,15,10,1.1333333333333333,True,national
EL067_L_1973_03_048_02_1_PF_04,1973,LozÃ¨re,Union de la gauche socialiste et dÃ©mocrate,gauche,0,3,0,3,4,1.0,False,national
EL067_L_1973_03_048_02_1_PF_05,1973,LozÃ¨re,Union populaire et victoire du programme commun,non classé,0,5,0,5,7,1.0,False,national
EL067_L_1973_03_049_01_1_PF_01,1973,Maine-et-Loire,Changer la vie,non classé,2,6,0,8,4,0.75,False,national
EL067_L_1973_03_049_01_1_PF_02,1973,Maine-et-Loire,Changement dans le calme,non classé,0,4,1,5,4,1.2,True,national
EL067_L_1973_03_049_01_1_PF_03,1973,Maine-et-Loire,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,1,3,0,4,4,0.75,False,national
EL067_L_1973_03_049_01_1_PF_04,1973,Maine-et-Loire,Union populaire et victoire du programme commun,non classé,2,2,0,4,6,0.5,False,local
EL067_L_1973_03_049_02_1_PF_01,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,4,1,6,6,1.0,True,national
EL067_L_1973_03_049_02_1_PF_02,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,7,0,8,37,0.875,False,national
EL067_L_1973_03_049_02_1_PF_03,1973,Maine-et-Loire,Changer la vie,non classé,1,1,0,2,4,0.5,False,local
EL067_L_1973_03_049_02_1_PF_04,1973,Maine-et-Loire,non mentionnÃ©,non classé,2,5,0,7,6,0.7142857142857143,False,national
EL067_L_1973_03_049_02_1_PF_05,1973,Maine-et-Loire,Union populaire et victoire du programme commun,non classé,4,4,0,8,5,0.5,False,local
EL067_L_1973_03_049_03_1_PF_01,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,3,1,5,7,1.0,True,national
EL067_L_1973_03_049_03_1_PF_02,1973,Maine-et-Loire,Changer la vie,non classé,0,2,0,2,4,1.0,False,national
EL067_L_1973_03_049_03_1_PF_03,1973,Maine-et-Loire,MajoritÃ© prÃ©sidentielle,non classé,1,0,0,1,6,0.0,False,local
EL067_L_1973_03_049_03_1_PF_04,1973,Maine-et-Loire,MajoritÃ©,non classé,1,1,0,2,4,0.5,False,local
EL067_L_1973_03_049_03_1_PF_05,1973,Maine-et-Loire,non mentionnÃ©,non classé,2,0,0,2,5,0.0,False,local
EL067_L_1973_03_049_03_1_PF_06,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,4,1,6,2,1.0,True,national
EL067_L_1973_03_049_03_1_PF_07,1973,Maine-et-Loire,Union populaire et victoire du programme commun,non classé,4,4,0,8,11,0.5,False,local
EL067_L_1973_03_049_03_1_PF_08,1973,Maine-et-Loire,non mentionnÃ©,non classé,2,1,0,3,4,0.3333333333333333,False,local
EL067_L_1973_03_049_04_1_PF_01,1973,Maine-et-Loire,non mentionnÃ©,non classé,0,7,1,8,5,1.125,True,national
EL067_L_1973_03_049_04_1_PF_02,1973,Maine-et-Loire,Changer la vie,non classé,1,1,0,2,4,0.5,False,local
EL067_L_1973_03_049_04_1_PF_03,1973,Maine-et-Loire,Union populaire et victoire du programme commun,non classé,3,4,0,7,4,0.5714285714285714,False,national
EL067_L_1973_03_049_04_1_PF_04,1973,Maine-et-Loire,non mentionnÃ©,non classé,0,2,0,2,8,1.0,False,national
EL067_L_1973_03_049_05_1_PF_01,1973,Maine-et-Loire,Union populaire et victoire du programme commun,non classé,3,4,0,7,4,0.5714285714285714,False,national
EL067_L_1973_03_049_05_1_PF_02,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,7,0,8,36,0.875,False,national
EL067_L_1973_03_049_05_1_PF_03,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,0,0,1,5,0.0,False,local
EL067_L_1973_03_049_05_1_PF_04,1973,Maine-et-Loire,Changer la vie,non classé,1,1,0,2,3,0.5,False,local
EL067_L_1973_03_049_05_1_PF_05,1973,Maine-et-Loire,non mentionnÃ©,non classé,0,0,0,0,2,,False,inconnu
EL067_L_1973_03_049_06_1_PF_01,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,7,0,8,34,0.875,False,national
EL067_L_1973_03_049_06_1_PF_02,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,6,0,7,4,0.8571428571428571,False,national
EL067_L_1973_03_049_06_1_PF_03,1973,Maine-et-Loire,Union populaire et victoire du programme commun,non classé,3,7,0,10,6,0.7,False,national
EL067_L_1973_03_049_06_1_PF_04,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,4,2,7,3,1.1428571428571428,True,national
EL067_L_1973_03_049_06_1_PF_05,1973,Maine-et-Loire,non mentionnÃ©,non classé,1,4,1,6,5,1.0,True,national
EL067_L_1973_03_049_06_1_PF_06,1973,Maine-et-Loire,Union du centre,centre,1,5,0,6,5,0.8333333333333334,False,national
EL067_L_1973_03_050_01_1_PF_01,1973,Manche,Union populaire et victoire du programme commun,non classé,1,1,0,2,2,0.5,False,local
EL067_L_1973_03_050_01_1_PF_02,1973,Manche,non mentionnÃ©,non classé,1,0,0,1,29,0.0,False,local
EL067_L_1973_03_050_01_1_PF_03,1973,Manche,non mentionnÃ©,non classé,1,0,1,2,6,1.0,True,local
EL067_L_1973_03_050_01_1_PF_04,1973,Manche,Soutien au/du PrÃ©sident de la RÃ©publique,non classé,0,2,1,3,5,1.3333333333333333,True,national
EL067_L_1973_03_050_01_1_PF_05,1973,Manche,non mentionnÃ©,non classé,0,0,0,0,5,,False,inconnu
EL067_L_1973_03_050_01_1_PF_06,1973,Manche,non mentionnÃ©,non classé,2,2,0,4,5,0.5,False,local
EL067_L_1973_03_050_02_1_PF_01,1973,Manche,Union populaire et victoire du programme commun,non classé,5,1,0,6,5,0.16666666666666666,False,local
EL067_L_1973_03_050_02_1_PF_02,1973,Manche,Changer la vie,non classé,1,0,0,1,3,0.0,False,local
EL067_L_1973_03_050_02_1_PF_03,1973,Manche,non mentionnÃ©,non classé,3,1,0,4,5,0.25,False,local
EL067_L_1973_03_050_02_1_PF_04,1973,Manche,non mentionnÃ©,non classé,4,5,4,13,5,1.0,True,national
EL067_L_1973_03_050_03_1_PF_01,1973,Manche,non mentionnÃ©,non classé,1,1,0,2,5,0.5,False,local
EL067_L_1973_03_050_03_1_PF_02,1973,Manche,non mentionnÃ©,non classé,2,1,0,3,6,0.3333333333333333,False,local
EL067_L_1973_03_050_03_1_PF_03,1973,Manche,Opposition,non classé,0,3,0,3,5,1.0,False,national
EL067_L_1973_03_050_03_1_PF_04,1973,Manche,non mentionnÃ©,non classé,1,1,2,4,4,1.25,True,supranational
EL067_L_1973_03_050_03_1_PF_05,1973,Manche,Changement dans l'ordre et le respect des institutions,non classé,0,1,1,2,5,1.5,True,supranational
EL067_L_1973_03_050_04_1_PF_01,1973,Manche,non mentionnÃ©,non classé,1,1,0,2,8,0.5,False,local
EL067_L_1973_03_050_04_1_PF_02,1973,Manche,non mentionnÃ©,non classé,1,0,0,1,8,0.0,False,local
EL067_L_1973_03_050_04_1_PF_03,1973,Manche,non mentionnÃ©,non classé,1,3,1,5,6,1.0,True,national
EL067_L_1973_03_050_04_1_PF_04,1973,Manche,Union et action rurale,non classé,2,1,0,3,6,0.3333333333333333,False,local
EL067_L_1973_03_050_05_1_PF_01,1973,Manche,Union populaire et victoire du programme commun,non classé,0,0,0,0,5,,False,inconnu
EL067_L_1973_03_050_05_1_PF_02,1973,Manche,Pouvoir des travailleurs,gauche,0,2,1,3,6,1.3333333333333333,True,national
EL067_L_1973_03_050_05_1_PF_03,1973,Manche,Union de la gauche socialiste et dÃ©mocrate,gauche,0,0,0,0,5,,False,inconnu
EL067_L_1973_03_050_05_1_PF_04,1973,Manche,non mentionnÃ©,non classé,1,2,3,6,2,1.3333333333333333,True,supranational
EL067_L_1973_03_050_05_1_PF_05,1973,Manche,non mentionnÃ©,non classé,1,1,1,3,2,1.0,True,local
EL067_L_1973_03_051_01_1_PF_01,1973,Marne,Union populaire et victoire du programme commun,non classé,1,1,0,2,2,0.5,False,local
EL067_L_1973_03_051_01_1_PF_02,1973,Marne,Pouvoir des travailleurs,gauche,0,2,1,3,5,1.3333333333333333,True,national
EL067_L_1973_03_051_01_1_PF_03,1973,Marne,Changer la vie;Union de la gauche socialiste et dÃ©mocrate,gauche,0,0,1,1,2,2.0,True,supranational
EL067_L_1973_03_051_01_1_PF_04,1973,Marne,non mentionnÃ©,non classé,2,8,0,10,11,0.8,False,national
EL067_L_1973_03_051_01_1_PF_05,1973,Marne,Union pour la majoritÃ© prÃ©sidentielle,non classé,1,0,1,2,5,1.0,True,local
EL067_L_1973_03_051_01_1_PF_06,1973,Marne,Changement dans le calme,non classé,1,3,2,6,4,1.1666666666666667,True,national
EL067_L_1973_03_051_02_1_PF_01,1973,Marne,Union populaire et victoire du programme commun,non classé,1,1,0,2,2,0.5,False,local
EL067_L_1973_03_051_02_1_PF_02,1973,Marne,non mentionnÃ©,non classé,1,4,0,5,46,0.8,False,national
EL067_L_1973_03_051_02_1_PF_03,1973,Marne,Changer la vie;Union de la gauche socialiste et dÃ©mocrate,gauche,0,1,0,1,2,1.0,False,national
EL067_L_1973_03_051_02_1_PF_04,1973,Marne,Union nationale,non classé,2,6,1,9,5,0.8888888888888888,True,national
EL067_L_1973_03_051_02_1_PF_05,1973,Marne,Union pour la majoritÃ© prÃ©sidentielle,non classé,1,0,1,2,4,1.0,True,local
EL067_L_1973_03_051_02_1_PF_06,1973,Marne,Changement dans le calme,non classé,2,1,1,4,3,0.75,True,local
